InvoiceNo,InvoiceDate,CustomerID
554695,5/25/2011 17:12,16161
554696,5/25/2011 17:14,99999
554697,5/25/2011 17:31,14584
554698,5/26/2011 8:38,16678
554699,5/26/2011 9:17,12613
554700,5/26/2011 9:18,12613
554701,5/26/2011 9:33,12974
554702,5/26/2011 9:45,15805
554703,5/26/2011 10:03,15281
554704,5/26/2011 10:09,15658
554705,5/26/2011 10:12,12910
554706,5/26/2011 10:13,12910
554707,5/26/2011 10:15,14101
554708,5/26/2011 10:25,16449
554709,5/26/2011 10:35,15769
554710,5/26/2011 10:37,15769
554711,5/26/2011 10:41,12654
554712,5/26/2011 10:43,16873
554713,5/26/2011 10:43,12654
554714,5/26/2011 10:44,99999
C554715,5/26/2011 11:02,13658
C554716,5/26/2011 11:03,99999
C554717,5/26/2011 11:04,13089
554718,5/26/2011 11:16,12942
554756,5/26/2011 11:36,16837
554762,5/26/2011 11:37,16837
554765,5/26/2011 11:38,16837
554770,5/26/2011 11:40,14911
554776,5/26/2011 11:43,14911
C554781,5/26/2011 11:44,14245
554787,5/26/2011 11:51,16356
554788,5/26/2011 12:00,12987
554789,5/26/2011 12:07,16966
C554790,5/26/2011 12:10,14911
554791,5/26/2011 12:12,14911
554792,5/26/2011 12:38,12547
554794,5/26/2011 12:41,12720
C554793,5/26/2011 12:41,12901
554795,5/26/2011 12:46,14210
554798,5/26/2011 12:52,15189
554808,5/26/2011 13:01,17059
554809,5/26/2011 13:13,16838
554810,5/26/2011 13:16,14816
554811,5/26/2011 13:20,99999
554812,5/26/2011 13:21,15005
554813,5/26/2011 13:26,15852
554814,5/26/2011 13:34,16609
554815,5/26/2011 13:46,13798
554816,5/26/2011 14:01,17550
554817,5/26/2011 14:08,15622
554818,5/26/2011 14:09,13199
554819,5/26/2011 14:09,17550
554820,5/26/2011 14:09,15622
554821,5/26/2011 14:09,13199
554822,5/26/2011 14:17,12937
554823,5/26/2011 14:20,16624
554824,5/26/2011 14:21,15785
554825,5/26/2011 14:45,16843
554826,5/26/2011 14:53,12493
554827,5/26/2011 15:19,14646
554828,5/26/2011 15:21,99999
554829,5/26/2011 15:22,99999
554830,5/26/2011 15:22,99999
554831,5/26/2011 15:22,99999
554832,5/26/2011 15:30,16092
554834,5/26/2011 15:35,17416
554835,5/26/2011 16:11,15241
554836,5/26/2011 16:25,13015
554837,5/26/2011 16:30,14584
554838,5/26/2011 16:30,18232
554839,5/26/2011 17:15,14056
554840,5/26/2011 17:16,12684
554841,5/26/2011 17:21,99999
554842,5/26/2011 18:17,14740
554843,5/26/2011 19:13,13911
554844,5/26/2011 19:38,18073
554845,5/26/2011 19:49,17450
C554846,5/26/2011 19:55,16700
C554847,5/26/2011 19:56,12909
C554848,5/26/2011 19:56,13659
C554849,5/26/2011 19:58,17865
554850,5/27/2011 9:15,17739
C554851,5/27/2011 9:17,16463
554852,5/27/2011 9:24,99999
554853,5/27/2011 9:32,16839
554854,5/27/2011 9:39,16369
554855,5/27/2011 9:48,15172
C554856,5/27/2011 9:55,17166
554857,5/27/2011 10:08,99999
554858,5/27/2011 10:15,17042
554859,5/27/2011 10:16,14828
554860,5/27/2011 10:20,15249
554861,5/27/2011 10:29,12633
C554862,5/27/2011 10:34,13468
C554863,5/27/2011 10:35,15660
C554864,5/27/2011 10:36,15122
554865,5/27/2011 10:37,14280
554866,5/27/2011 10:41,13488
C554867,5/27/2011 10:48,13050
554868,5/27/2011 10:52,13135
554869,5/27/2011 10:55,16525
C554870,5/27/2011 10:57,15078
C554871,5/27/2011 10:58,18225
C554872,5/27/2011 10:59,16341
C554873,5/27/2011 11:00,13988
C554874,5/27/2011 11:02,15615
C554905,5/27/2011 11:17,14191
554906,5/27/2011 11:41,14194
554907,5/27/2011 11:45,99999
554915,5/27/2011 12:23,16133
554916,5/27/2011 12:26,17345
554917,5/27/2011 12:29,15104
554918,5/27/2011 12:29,17345
554919,5/27/2011 12:38,13225
554920,5/27/2011 12:41,16275
554921,5/27/2011 12:44,13854
554922,5/27/2011 12:47,14735
554923,5/27/2011 12:48,14735
554924,5/27/2011 12:54,12748
C554925,5/27/2011 12:57,17272
C554926,5/27/2011 12:59,16422
554927,5/27/2011 13:00,16726
554928,5/27/2011 13:03,99999
554929,5/27/2011 13:16,13018
554930,5/27/2011 13:17,15939
C554931,5/27/2011 13:21,17841
554932,5/27/2011 13:24,12999
554933,5/27/2011 13:26,13232
554934,5/27/2011 13:29,12971
554935,5/27/2011 13:30,14338
554936,5/27/2011 13:30,12971
554937,5/27/2011 13:32,15402
554938,5/27/2011 13:34,12876
554939,5/27/2011 13:49,15311
554940,5/27/2011 13:49,12494
554941,5/27/2011 13:53,16016
554942,5/27/2011 14:01,17841
554943,5/27/2011 14:10,13798
554944,5/27/2011 14:12,18073
554945,5/27/2011 14:12,99999
554946,5/27/2011 14:22,18242
554947,5/27/2011 14:29,12748
554948,5/27/2011 14:29,14447
554949,5/27/2011 14:44,14092
554950,5/27/2011 14:48,14227
554951,5/27/2011 14:48,16323
554952,5/27/2011 14:48,14227
554953,5/27/2011 14:49,14227
554954,5/27/2011 14:50,14227
554955,5/27/2011 14:55,17412
554956,5/27/2011 15:17,99999
554957,5/27/2011 15:17,99999
554958,5/27/2011 15:17,99999
554959,5/27/2011 15:18,99999
554960,5/27/2011 15:18,99999
554961,5/27/2011 15:19,99999
554962,5/27/2011 15:24,99999
554963,5/27/2011 15:32,14625
554964,5/27/2011 15:57,15867
554965,5/27/2011 16:00,14560
554966,5/27/2011 16:17,16034
554967,5/27/2011 16:23,99999
554968,5/27/2011 16:24,17961
554969,5/27/2011 16:30,14976
C554973,5/27/2011 16:48,14976
554974,5/27/2011 17:14,14031
554975,5/29/2011 10:40,17819
554976,5/29/2011 10:57,15046
554977,5/29/2011 11:03,16444
554978,5/29/2011 11:05,16889
554979,5/29/2011 11:34,16931
554980,5/29/2011 11:59,17613
554981,5/29/2011 12:06,17613
554982,5/29/2011 12:16,17152
C554983,5/29/2011 12:18,17152
554984,5/29/2011 12:19,17152
554985,5/29/2011 12:26,12426
554986,5/29/2011 12:35,14451
554987,5/29/2011 12:48,14823
554988,5/29/2011 13:32,15897
554989,5/29/2011 13:50,15897
554990,5/29/2011 13:57,16567
554991,5/29/2011 14:03,14823
554992,5/29/2011 14:08,16686
554993,5/29/2011 14:13,17051
554994,5/29/2011 14:18,14606
554995,5/29/2011 14:23,18109
554996,5/29/2011 14:28,16407
554997,5/29/2011 15:35,16746
554998,5/29/2011 15:35,15925
554999,5/29/2011 15:44,15547
555000,5/31/2011 8:03,18232
555001,5/31/2011 8:32,16566
555002,5/31/2011 8:50,17682
555003,5/31/2011 9:36,12787
555004,5/31/2011 9:37,13549
555005,5/31/2011 9:38,16656
C555006,5/31/2011 9:51,13694
555007,5/31/2011 9:52,13694
555008,5/31/2011 10:24,17061
555009,5/31/2011 10:32,17340
555010,5/31/2011 10:38,17450
555011,5/31/2011 10:43,16168
555012,5/31/2011 10:43,16814
C555013,5/31/2011 10:44,12601
555015,5/31/2011 10:45,16558
C555014,5/31/2011 10:45,13113
555016,5/31/2011 11:09,13113
555017,5/31/2011 11:14,16801
555025,5/31/2011 11:21,17648
555028,5/31/2011 11:22,17648
C555046,5/31/2011 11:29,12431
C555054,5/31/2011 11:32,14903
555070,5/31/2011 11:36,15863
555073,5/31/2011 11:39,16470
C555074,5/31/2011 11:44,16837
555075,5/31/2011 12:05,16013
555076,5/31/2011 12:11,13900
555077,5/31/2011 12:42,17975
555091,5/31/2011 12:50,12748
555092,5/31/2011 13:08,16483
555093,5/31/2011 13:15,12720
555094,5/31/2011 13:17,13398
555095,5/31/2011 13:32,12540
555096,5/31/2011 13:32,12682
555097,5/31/2011 13:38,16333
555098,5/31/2011 13:39,16333
555099,5/31/2011 13:39,16333
555101,5/31/2011 13:45,13070
C555100,5/31/2011 13:45,12493
555102,5/31/2011 13:50,14819
555103,5/31/2011 13:58,17454
555104,5/31/2011 14:02,17949
C555105,5/31/2011 14:09,17841
555106,5/31/2011 14:14,12790
555107,5/31/2011 14:14,12594
555108,5/31/2011 14:18,18231
555109,5/31/2011 14:19,16023
555110,5/31/2011 14:34,17841
555111,5/31/2011 14:37,16434
555112,5/31/2011 14:48,17725
555113,5/31/2011 14:48,18190
555114,5/31/2011 14:55,13571
555115,5/31/2011 14:58,99999
555116,5/31/2011 15:16,16919
555119,5/31/2011 15:22,15163
555124,5/31/2011 15:26,18204
555125,5/31/2011 15:26,13481
555127,5/31/2011 15:30,15241
555133,5/31/2011 15:32,16810
555147,5/31/2011 15:41,13505
555149,5/31/2011 15:49,99999
555150,5/31/2011 15:53,99999
555156,6/1/2011 7:37,15643
555157,6/1/2011 7:38,15643
555158,6/1/2011 8:38,14842
555159,6/1/2011 9:06,15124
555160,6/1/2011 9:18,14646
555161,6/1/2011 9:26,12423
555162,6/1/2011 10:15,12473
C555163,6/1/2011 10:18,12473
555164,6/1/2011 10:24,14646
555194,6/1/2011 11:13,16422
555195,6/1/2011 11:27,15240
C555196,6/1/2011 11:40,14606
C555197,6/1/2011 11:45,17739
555198,6/1/2011 11:52,15916
555199,6/1/2011 12:05,14606
555200,6/1/2011 12:05,17315
555201,6/1/2011 12:10,16969
555202,6/1/2011 12:11,16813
555203,6/1/2011 12:13,17191
555207,6/1/2011 12:19,16818
555213,6/1/2011 12:22,13094
555232,6/1/2011 12:33,14597
555233,6/1/2011 12:46,13917
555234,6/1/2011 12:54,14515
C555239,6/1/2011 13:00,15039
555240,6/1/2011 13:07,15039
555241,6/1/2011 13:32,14377
555242,6/1/2011 13:40,16424
555243,6/1/2011 13:52,13475
C555244,6/1/2011 14:11,12779
555245,6/1/2011 14:12,14800
C555246,6/1/2011 14:33,13662
555247,6/1/2011 14:42,14315
C555248,6/1/2011 14:49,17682
555249,6/1/2011 14:57,17472
555250,6/1/2011 14:58,99999
555251,6/1/2011 15:12,13062
C555252,6/1/2011 15:13,12987
C555253,6/1/2011 15:14,17820
C555254,6/1/2011 15:17,14740
C555255,6/1/2011 15:19,17621
C555256,6/1/2011 15:21,15955
555257,6/1/2011 15:28,17596
C555258,6/1/2011 15:29,12947
555259,6/1/2011 15:31,13069
555260,6/1/2011 15:34,13263
C555261,6/1/2011 15:37,16873
C555262,6/1/2011 15:39,12909
555263,6/1/2011 15:47,15192
555264,6/1/2011 16:03,17757
C555265,6/1/2011 16:06,13599
555266,6/1/2011 16:12,15611
C555267,6/1/2011 16:15,16359
C555268,6/1/2011 16:17,18257
C555269,6/1/2011 16:21,15140
555270,6/1/2011 16:23,17723
C555271,6/1/2011 16:26,14338
C555272,6/1/2011 16:29,16496
C555273,6/1/2011 16:33,12708
C555274,6/1/2011 16:34,14911
555275,6/1/2011 17:18,99999
555276,6/1/2011 17:28,99999
555277,6/1/2011 17:30,99999
555278,6/1/2011 17:33,99999
555279,6/1/2011 17:42,16348
555280,6/2/2011 9:02,17162
555281,6/2/2011 9:03,17162
555282,6/2/2011 9:04,12709
555283,6/2/2011 9:04,17162
555284,6/2/2011 9:37,14298
555285,6/2/2011 9:38,14298
555286,6/2/2011 9:40,14298
555287,6/2/2011 9:42,14298
C555288,6/2/2011 9:57,12431
555289,6/2/2011 10:00,15078
555312,6/2/2011 10:39,16484
555320,6/2/2011 11:00,99999
555321,6/2/2011 11:01,99999
555322,6/2/2011 11:01,99999
555323,6/2/2011 11:02,99999
555324,6/2/2011 11:02,99999
555325,6/2/2011 11:02,99999
555326,6/2/2011 11:03,99999
555327,6/2/2011 11:03,99999
C555328,6/2/2011 11:07,16449
C555329,6/2/2011 11:08,15622
555330,6/2/2011 11:11,99999
555331,6/2/2011 11:11,99999
555332,6/2/2011 11:11,99999
555333,6/2/2011 11:12,99999
555334,6/2/2011 11:12,99999
555335,6/2/2011 11:13,99999
555336,6/2/2011 11:13,99999
C555337,6/2/2011 11:13,16729
C555338,6/2/2011 11:22,14323
C555339,6/2/2011 11:32,16422
555340,6/2/2011 11:33,13334
555343,6/2/2011 11:42,15918
C555341,6/2/2011 11:42,13004
C555342,6/2/2011 11:42,17578
555344,6/2/2011 11:45,15311
C555345,6/2/2011 11:51,13267
C555346,6/2/2011 11:54,12710
555347,6/2/2011 12:04,14389
555348,6/2/2011 12:06,15184
555349,6/2/2011 12:08,16729
555350,6/2/2011 12:08,17652
555351,6/2/2011 12:37,13408
555352,6/2/2011 12:46,15838
555353,6/2/2011 13:22,16928
C555354,6/2/2011 13:26,16566
C555355,6/2/2011 13:27,15841
555356,6/2/2011 13:29,16672
C555357,6/2/2011 13:38,16422
C555358,6/2/2011 13:43,13854
555359,6/2/2011 14:04,18135
C555360,6/2/2011 14:06,16133
C555361,6/2/2011 14:12,13308
555363,6/2/2011 14:15,14453
C555362,6/2/2011 14:15,15785
C555364,6/2/2011 14:17,14903
C555365,6/2/2011 14:24,15791
C555366,6/2/2011 14:25,12590
555367,6/2/2011 14:28,17900
555368,6/2/2011 14:30,13437
555381,6/2/2011 14:38,17900
555382,6/2/2011 14:46,17133
555383,6/2/2011 15:13,12517
C555384,6/2/2011 15:20,13534
555385,6/2/2011 15:22,15658
C555386,6/2/2011 15:23,15194
555387,6/2/2011 15:30,99999
555388,6/2/2011 15:48,17719
555389,6/2/2011 16:26,14543
555390,6/2/2011 16:29,99999
555391,6/2/2011 16:29,99999
555392,6/2/2011 16:59,14221
555393,6/2/2011 17:00,14221
555394,6/2/2011 17:03,12971
555395,6/2/2011 17:04,12971
555396,6/2/2011 17:23,16529
555397,6/2/2011 17:26,99999
C555398,6/2/2011 17:30,17375
555399,6/2/2011 17:41,15555
555400,6/2/2011 17:50,14088
555401,6/2/2011 17:51,14088
555402,6/2/2011 17:55,99999
555403,6/2/2011 18:06,12676
C555404,6/2/2011 18:28,17231
555405,6/2/2011 19:17,17531
555406,6/2/2011 19:50,17231
555407,6/3/2011 7:48,12775
555408,6/3/2011 8:54,13294
C555409,6/3/2011 9:18,13854
555410,6/3/2011 9:30,16239
555412,6/3/2011 9:46,13069
C555411,6/3/2011 9:46,13069
555413,6/3/2011 9:50,17994
555414,6/3/2011 10:06,16230
555415,6/3/2011 10:08,14500
555416,6/3/2011 10:15,14408
555417,6/3/2011 10:17,12601
555418,6/3/2011 10:19,15498
555419,6/3/2011 10:20,15498
555420,6/3/2011 10:29,13458
C555421,6/3/2011 10:36,12779
555422,6/3/2011 10:37,12779
555469,6/3/2011 11:11,99999
555470,6/3/2011 11:33,12455
555471,6/3/2011 11:42,16117
555472,6/3/2011 11:46,16701
555473,6/3/2011 11:59,14700
555474,6/3/2011 12:07,99999
C555475,6/3/2011 12:11,18232
555476,6/3/2011 12:17,16593
555477,6/3/2011 12:26,12359
555478,6/3/2011 12:28,13777
555479,6/3/2011 12:35,15189
555485,6/3/2011 12:39,17722
555486,6/3/2011 13:05,13248
C555487,6/3/2011 13:21,16484
555488,6/3/2011 13:43,16942
555489,6/3/2011 13:48,17949
555490,6/3/2011 13:50,17949
555491,6/3/2011 14:10,16525
555492,6/3/2011 14:24,16967
555493,6/3/2011 14:26,13695
555494,6/3/2011 14:33,15737
555495,6/3/2011 14:42,17068
555496,6/3/2011 14:44,15405
555497,6/3/2011 15:03,16659
555498,6/3/2011 15:07,13885
555499,6/3/2011 15:31,15812
555500,6/3/2011 15:32,15508
555501,6/3/2011 15:37,15508
555502,6/3/2011 15:37,99999
555503,6/3/2011 15:39,99999
555504,6/3/2011 15:43,15508
555505,6/3/2011 15:48,99999
555506,6/3/2011 16:03,99999
555507,6/3/2011 16:39,16186
555508,6/3/2011 16:45,16880
555509,6/3/2011 17:07,13435
555510,6/3/2011 17:09,99999
555511,6/5/2011 10:12,17708
555512,6/5/2011 10:37,18198
555513,6/5/2011 10:38,12980
555514,6/5/2011 10:41,17071
555515,6/5/2011 10:47,17690
555516,6/5/2011 10:50,17706
555517,6/5/2011 10:54,13131
555518,6/5/2011 10:58,14891
555519,6/5/2011 11:02,16682
555520,6/5/2011 11:14,15038
555521,6/5/2011 11:21,13576
555522,6/5/2011 11:29,15796
555523,6/5/2011 11:36,12468
555524,6/5/2011 11:37,16923
555525,6/5/2011 11:40,14709
555526,6/5/2011 11:42,14364
555527,6/5/2011 11:44,14364
555528,6/5/2011 11:44,15694
C555529,6/5/2011 11:45,16923
555530,6/5/2011 11:46,16923
555531,6/5/2011 11:53,12678
C555532,6/5/2011 12:01,15722
555533,6/5/2011 12:12,15722
555534,6/5/2011 12:12,14682
555535,6/5/2011 12:16,16458
555536,6/5/2011 12:28,17675
555537,6/5/2011 12:37,15453
555538,6/5/2011 12:39,14512
555539,6/5/2011 12:44,14472
555540,6/5/2011 12:48,13668
555541,6/5/2011 12:51,16883
555542,6/5/2011 12:51,15108
555543,6/5/2011 12:59,13089
555544,6/5/2011 13:05,14621
555545,6/5/2011 13:08,17735
555546,6/5/2011 13:09,17735
555547,6/5/2011 13:13,12681
555548,6/5/2011 13:16,17811
555549,6/5/2011 13:24,13637
555550,6/5/2011 13:29,15245
555551,6/5/2011 13:32,14696
555552,6/5/2011 13:44,13610
555553,6/5/2011 13:45,12662
555554,6/5/2011 13:46,13742
555555,6/5/2011 13:48,16963
555556,6/5/2011 14:04,15704
555557,6/5/2011 14:06,13682
555558,6/5/2011 14:06,14159
555559,6/5/2011 14:18,13862
555560,6/5/2011 14:20,17346
555561,6/5/2011 14:38,16654
555562,6/5/2011 14:45,17841
C555563,6/5/2011 14:48,17841
555564,6/5/2011 15:01,15005
555565,6/5/2011 15:06,15298
555566,6/5/2011 15:19,14659
555567,6/5/2011 15:25,17050
555568,6/5/2011 15:25,17589
555569,6/5/2011 15:29,12727
555570,6/5/2011 15:36,15152
555571,6/5/2011 15:36,15462
555572,6/5/2011 15:37,12449
555573,6/5/2011 15:46,15349
555574,6/5/2011 15:46,12417
555575,6/5/2011 15:47,14466
555576,6/5/2011 15:52,13410
555577,6/5/2011 15:53,15301
555578,6/5/2011 15:54,15301
555579,6/5/2011 16:02,13983
555580,6/5/2011 16:05,13983
555581,6/6/2011 8:04,13865
555582,6/6/2011 9:01,14312
555583,6/6/2011 9:03,13534
555584,6/6/2011 9:04,16906
555585,6/6/2011 9:12,16029
555586,6/6/2011 9:12,14232
555587,6/6/2011 9:13,15687
555588,6/6/2011 9:16,16849
555589,6/6/2011 9:36,12802
555590,6/6/2011 9:39,17690
555591,6/6/2011 9:59,15073
555592,6/6/2011 10:04,14215
555593,6/6/2011 10:06,16298
555594,6/6/2011 10:09,13880
C555595,6/6/2011 10:14,17652
C555596,6/6/2011 10:17,17644
C555597,6/6/2011 10:19,15796
C555598,6/6/2011 10:57,15095
C555599,6/6/2011 10:59,17190
C555600,6/6/2011 11:17,12633
555601,6/6/2011 11:22,15852
555602,6/6/2011 11:26,16235
555603,6/6/2011 11:36,16209
555604,6/6/2011 11:37,16612
C555605,6/6/2011 11:38,15281
555620,6/6/2011 11:46,12748
555626,6/6/2011 11:55,16103
555627,6/6/2011 11:57,15805
555628,6/6/2011 11:59,15260
555630,6/6/2011 12:04,14732
C555629,6/6/2011 12:04,14543
555631,6/6/2011 12:06,18118
555632,6/6/2011 12:16,13798
555633,6/6/2011 12:22,14534
555634,6/6/2011 12:29,13319
555635,6/6/2011 12:29,13319
C555636,6/6/2011 12:33,15073
555637,6/6/2011 12:47,12535
555638,6/6/2011 12:51,15150
C555639,6/6/2011 12:58,13458
555640,6/6/2011 13:06,14475
555642,6/6/2011 13:18,18248
C555643,6/6/2011 13:22,16520
555644,6/6/2011 13:24,16520
555645,6/6/2011 13:31,18016
555646,6/6/2011 13:32,14135
555647,6/6/2011 13:43,12957
555648,6/6/2011 13:46,14623
555649,6/6/2011 13:47,15386
555650,6/6/2011 13:48,14156
555651,6/6/2011 14:02,17361
C555652,6/6/2011 14:11,13094
555653,6/6/2011 14:12,17673
555654,6/6/2011 14:13,18236
555691,6/6/2011 14:31,12843
555695,6/6/2011 14:32,16168
555701,6/6/2011 14:34,14498
555702,6/6/2011 14:35,14201
555703,6/6/2011 15:06,15379
555704,6/6/2011 15:06,14944
555705,6/6/2011 15:24,14713
555719,6/6/2011 15:31,12609
555720,6/6/2011 15:46,16611
555721,6/6/2011 16:01,15108
555722,6/6/2011 16:06,99999
C555723,6/6/2011 16:21,15737
555724,6/6/2011 16:22,15737
555725,6/6/2011 16:23,15737
555726,6/6/2011 16:23,12540
C555727,6/6/2011 16:24,15737
555728,6/6/2011 16:41,17252
C555729,6/6/2011 16:50,13552
C555730,6/6/2011 16:51,14625
555731,6/7/2011 7:49,16655
555732,6/7/2011 8:19,14542
555733,6/7/2011 8:21,16839
555734,6/7/2011 8:21,17696
555735,6/7/2011 8:54,13327
555736,6/7/2011 9:13,17730
555737,6/7/2011 9:19,16153
555738,6/7/2011 9:44,16825
555739,6/7/2011 9:49,12380
555740,6/7/2011 9:51,18226
555741,6/7/2011 10:05,16817
555742,6/7/2011 10:34,16949
555743,6/7/2011 10:42,12868
555744,6/7/2011 10:44,18072
555745,6/7/2011 10:46,14462
555746,6/7/2011 10:55,14606
555751,6/7/2011 11:07,16462
555759,6/7/2011 11:10,13220
555798,6/7/2011 11:32,16422
555808,6/7/2011 11:39,14867
555810,6/7/2011 11:39,17091
555813,6/7/2011 11:40,13643
555815,6/7/2011 11:47,13089
555816,6/7/2011 11:49,13089
555817,6/7/2011 11:51,17091
555818,6/7/2011 11:59,13784
555819,6/7/2011 12:00,15073
555820,6/7/2011 12:01,16133
555821,6/7/2011 12:01,99999
555822,6/7/2011 12:04,99999
555823,6/7/2011 12:06,99999
555824,6/7/2011 12:06,99999
555829,6/7/2011 12:18,13330
555832,6/7/2011 12:19,15969
555834,6/7/2011 12:31,12891
555835,6/7/2011 12:34,14525
555836,6/7/2011 12:36,13098
555838,6/7/2011 12:37,99999
C555837,6/7/2011 12:37,16092
555839,6/7/2011 12:39,13283
555840,6/7/2011 12:46,15805
555841,6/7/2011 12:47,14583
555842,6/7/2011 12:54,17874
555843,6/7/2011 13:00,12584
555844,6/7/2011 13:10,14711
555845,6/7/2011 13:19,17015
555846,6/7/2011 13:21,14180
555847,6/7/2011 13:27,14880
555848,6/7/2011 13:31,16081
555849,6/7/2011 13:33,13266
555850,6/7/2011 13:35,16550
555851,6/7/2011 13:37,13050
555852,6/7/2011 13:38,17429
555853,6/7/2011 13:44,14375
555854,6/7/2011 13:47,12748
555855,6/7/2011 13:56,15311
555856,6/7/2011 14:02,17124
555857,6/7/2011 14:03,16393
555858,6/7/2011 14:12,14911
555859,6/7/2011 14:22,17987
C555860,6/7/2011 14:24,16763
555861,6/7/2011 14:27,12990
555862,6/7/2011 14:28,12757
555863,6/7/2011 14:28,17026
C555864,6/7/2011 14:29,15189
555865,6/7/2011 14:30,14530
555866,6/7/2011 14:38,16841
555869,6/7/2011 14:54,99999
555870,6/7/2011 15:03,17707
555871,6/7/2011 15:04,18073
555872,6/7/2011 15:04,13395
C555873,6/7/2011 15:12,15498
C555874,6/7/2011 15:14,17162
555875,6/7/2011 15:17,12748
555876,6/7/2011 15:28,15799
C555877,6/7/2011 15:28,16218
555878,6/7/2011 15:30,99999
C555879,6/7/2011 15:31,14292
C555880,6/7/2011 15:32,15643
C555881,6/7/2011 15:37,12473
C555882,6/7/2011 15:40,14625
C555883,6/7/2011 15:42,13862
555884,6/7/2011 15:44,17389
C555885,6/7/2011 15:50,14842
C555889,6/7/2011 16:01,13476
C555892,6/7/2011 16:03,14227
555896,6/7/2011 16:04,15640
C555908,6/7/2011 16:08,15687
555916,6/7/2011 16:16,14958
555917,6/7/2011 16:21,17854
555918,6/7/2011 16:21,16098
555920,6/7/2011 16:35,18102
555921,6/7/2011 16:42,15449
555923,6/7/2011 17:09,99999
555924,6/7/2011 17:12,99999
555925,6/7/2011 17:13,99999
555926,6/7/2011 17:34,99999
555927,6/7/2011 17:43,99999
555928,6/8/2011 8:02,12383
555929,6/8/2011 8:12,16525
555930,6/8/2011 8:26,14745
555931,6/8/2011 8:31,17828
555932,6/8/2011 8:46,14217
555933,6/8/2011 8:49,12567
555934,6/8/2011 8:51,15061
C555935,6/8/2011 9:14,12567
555936,6/8/2011 9:16,12567
555937,6/8/2011 9:39,12683
555938,6/8/2011 9:58,14257
555939,6/8/2011 9:58,17659
555940,6/8/2011 10:10,14191
555941,6/8/2011 10:10,12726
555942,6/8/2011 10:14,15743
555943,6/8/2011 10:15,13520
555944,6/8/2011 10:36,16955
555945,6/8/2011 10:36,17409
555946,6/8/2011 10:43,17238
555947,6/8/2011 10:45,14911
555948,6/8/2011 10:49,13752
555949,6/8/2011 10:50,16626
555950,6/8/2011 10:51,17966
555979,6/8/2011 11:18,15039
556009,6/8/2011 11:37,18221
556010,6/8/2011 11:43,17414
556012,6/8/2011 11:45,99999
C556011,6/8/2011 11:45,14475
556013,6/8/2011 11:46,99999
556014,6/8/2011 11:46,99999
556015,6/8/2011 11:50,99999
556016,6/8/2011 11:54,18092
556017,6/8/2011 11:56,15382
556018,6/8/2011 11:57,15382
556019,6/8/2011 12:02,18092
556020,6/8/2011 12:03,13571
556021,6/8/2011 12:03,12921
556022,6/8/2011 12:04,12921
556023,6/8/2011 12:21,14527
556024,6/8/2011 12:21,12808
556032,6/8/2011 12:35,15159
556033,6/8/2011 12:35,99999
556034,6/8/2011 12:36,16672
556035,6/8/2011 12:36,15159
556036,6/8/2011 12:37,15159
C556037,6/8/2011 12:37,14527
556038,6/8/2011 12:38,13184
556039,6/8/2011 12:40,13001
556040,6/8/2011 12:42,14622
556041,6/8/2011 12:44,17954
556042,6/8/2011 12:44,14367
556043,6/8/2011 12:49,14078
556044,6/8/2011 12:50,15764
556045,6/8/2011 12:54,15764
556046,6/8/2011 12:56,99999
556047,6/8/2011 12:57,12901
556048,6/8/2011 13:00,15609
556049,6/8/2011 13:00,16013
556050,6/8/2011 13:04,14367
556051,6/8/2011 13:09,13742
556052,6/8/2011 13:14,13742
556053,6/8/2011 13:15,15400
556054,6/8/2011 13:26,14561
556055,6/8/2011 13:33,14477
556056,6/8/2011 13:35,17841
C556057,6/8/2011 13:50,14221
556058,6/8/2011 13:54,13985
556059,6/8/2011 13:56,13630
556060,6/8/2011 14:03,14911
556061,6/8/2011 14:04,99999
556062,6/8/2011 14:06,15189
556063,6/8/2011 14:09,14587
556064,6/8/2011 14:20,13777
556065,6/8/2011 14:29,14829
556066,6/8/2011 14:32,16872
556067,6/8/2011 14:35,12748
556068,6/8/2011 14:39,12748
556069,6/8/2011 14:41,99999
556070,6/8/2011 14:51,17873
556071,6/8/2011 14:52,15974
556072,6/8/2011 14:57,16126
556073,6/8/2011 15:05,16358
556074,6/8/2011 15:14,99999
556079,6/8/2011 15:18,18229
556080,6/8/2011 15:21,99999
556081,6/8/2011 15:22,99999
556082,6/8/2011 15:22,99999
556083,6/8/2011 15:23,99999
556084,6/8/2011 15:23,17491
556085,6/8/2011 15:23,99999
556086,6/8/2011 15:24,99999
556087,6/8/2011 15:24,99999
556088,6/8/2011 15:24,99999
556089,6/8/2011 15:25,99999
556090,6/8/2011 15:25,99999
556091,6/8/2011 15:25,99999
556092,6/8/2011 15:25,99999
556093,6/8/2011 15:26,99999
556094,6/8/2011 15:26,99999
556095,6/8/2011 15:27,99999
C556096,6/8/2011 15:29,13599
556097,6/8/2011 15:31,15809
556098,6/8/2011 15:36,16832
556099,6/8/2011 15:38,13162
556100,6/8/2011 16:00,15238
C556101,6/8/2011 16:06,15643
556102,6/8/2011 16:15,13115
556103,6/8/2011 16:18,16011
556104,6/8/2011 16:34,13875
556105,6/8/2011 16:39,13466
556106,6/8/2011 16:54,14056
556107,6/8/2011 17:09,17360
556108,6/8/2011 17:59,99999
556109,6/9/2011 7:53,13741
556110,6/9/2011 8:45,13856
556111,6/9/2011 9:16,13004
